Task_ID,Snapshot_Date,Status,Progress_Percentage,Blocked_Flag,Delay_Days,Forecast_End_Date,Delay_Reason,Risk_Level,Open_Issues,Actual_End_Date,Actual_Cost
FIN-004,2027-02-15,Completed,100.0,False,4.0,2027-01-09,Vendor Delay,Medium,0,2027-01-09,24389.0
FIN-004,2027-02-22,Completed,100.0,False,4.0,2027-01-09,Vendor Delay,Medium,1,2027-01-09,24389.0
FIN-005,2026-12-07,Not Started,0.0,False,0.0,2026-12-23,,Low,1,,0.0
FIN-005,2026-12-14,Not Started,0.0,False,0.0,2026-12-23,,Low,1,,0.0
FIN-005,2026-12-21,In Progress,33.8,False,4.0,2026-12-27,Resource Shortage,Medium,1,,13768.0
FIN-005,2026-12-28,Completed,100.0,False,0.0,2026-12-23,,Low,1,2026-12-23,40734.0
FIN-005,2027-01-04,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-005,2027-01-11,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-005,2027-01-18,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-005,2027-01-25,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-005,2027-02-01,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-005,2027-02-08,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-005,2027-02-15,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-005,2027-02-22,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,40734.0
FIN-006,2026-12-07,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
FIN-006,2026-12-14,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
FIN-006,2026-12-21,In Progress,4.7,False,10.0,2027-01-16,Design/Technical Issue,High,5,,397.0
FIN-006,2026-12-28,In Progress,29.6,False,10.0,2027-01-16,Design/Technical Issue,High,5,,2500.0
FIN-006,2027-01-04,In Progress,63.3,False,10.0,2027-01-16,Design/Technical Issue,High,3,,5347.0
FIN-006,2027-01-11,In Progress,91.3,False,10.0,2027-01-16,Design/Technical Issue,High,1,,7712.0
FIN-006,2027-01-18,Completed,100.0,False,12.0,2027-01-18,Design/Technical Issue,High,4,2027-01-18,8447.0
FIN-006,2027-01-25,Completed,100.0,False,12.0,2027-01-18,Design/Technical Issue,High,4,2027-01-18,8447.0
FIN-006,2027-02-01,Completed,100.0,False,12.0,2027-01-18,Design/Technical Issue,High,3,2027-01-18,8447.0
FIN-006,2027-02-08,Completed,100.0,False,12.0,2027-01-18,Design/Technical Issue,High,1,2027-01-18,8447.0
FIN-006,2027-02-15,Completed,100.0,False,12.0,2027-01-18,Design/Technical Issue,High,0,2027-01-18,8447.0
FIN-006,2027-02-22,Completed,100.0,False,12.0,2027-01-18,Design/Technical Issue,High,2,2027-01-18,8447.0
FIN-007,2026-12-07,Not Started,0.0,False,0.0,2026-12-25,,Low,0,,0.0
FIN-007,2026-12-14,In Progress,18.3,False,0.0,2026-12-24,,Low,0,,5887.0
FIN-007,2026-12-21,In Progress,84.5,False,0.0,2026-12-24,,Low,0,,27181.0
FIN-007,2026-12-28,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,32167.0
FIN-007,2027-01-04,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,32167.0
FIN-007,2027-01-11,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,32167.0
FIN-007,2027-01-18,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,32167.0
FIN-007,2027-01-25,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,32167.0
FIN-007,2027-02-01,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,32167.0
FIN-007,2027-02-08,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,32167.0
FIN-007,2027-02-15,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,32167.0
FIN-007,2027-02-22,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,32167.0
FIN-008,2026-12-07,Not Started,0.0,False,0.0,2026-12-11,,Low,0,,0.0
FIN-008,2026-12-14,Completed,100.0,False,0.0,2026-12-11,,Low,0,2026-12-11,3475.0
FIN-008,2026-12-21,Completed,100.0,False,0.0,2026-12-11,,Low,1,2026-12-11,3475.0
FIN-008,2026-12-28,Completed,100.0,False,0.0,2026-12-11,,Low,1,2026-12-11,3475.0
FIN-008,2027-01-04,Completed,100.0,False,0.0,2026-12-11,,Low,0,2026-12-11,3475.0
FIN-008,2027-01-11,Completed,100.0,False,0.0,2026-12-11,,Low,0,2026-12-11,3475.0
FIN-008,2027-01-18,Completed,100.0,False,0.0,2026-12-11,,Low,0,2026-12-11,3475.0
FIN-008,2027-01-25,Completed,100.0,False,0.0,2026-12-11,,Low,1,2026-12-11,3475.0
FIN-008,2027-02-01,Completed,100.0,False,0.0,2026-12-11,,Low,0,2026-12-11,3475.0
FIN-008,2027-02-08,Completed,100.0,False,0.0,2026-12-11,,Low,1,2026-12-11,3475.0
FIN-008,2027-02-15,Completed,100.0,False,0.0,2026-12-11,,Low,1,2026-12-11,3475.0
FIN-008,2027-02-22,Completed,100.0,False,0.0,2026-12-11,,Low,0,2026-12-11,3475.0
FIN-009,2026-12-07,Not Started,0.0,False,0.0,2026-12-20,,Low,0,,0.0
FIN-009,2026-12-14,Not Started,0.0,False,0.0,2026-12-20,,Low,0,,0.0
FIN-009,2026-12-21,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2026-12-28,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2027-01-04,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2027-01-11,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2027-01-18,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2027-01-25,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2027-02-01,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2027-02-08,Completed,100.0,False,0.0,2026-12-17,,Low,1,2026-12-17,15462.0
FIN-009,2027-02-15,Completed,100.0,False,0.0,2026-12-17,,Low,0,2026-12-17,15462.0
FIN-009,2027-02-22,Completed,100.0,False,0.0,2026-12-17,,Low,1,2026-12-17,15462.0
FIN-010,2026-12-07,Not Started,0.0,False,0.0,2027-01-07,,Low,1,,0.0
FIN-010,2026-12-14,Not Started,0.0,False,0.0,2027-01-07,,Low,0,,0.0
FIN-010,2026-12-21,In Progress,5.7,False,18.0,2027-01-25,Design/Technical Issue,High,3,,599.0
FIN-010,2026-12-28,In Progress,23.3,False,18.0,2027-01-25,Design/Technical Issue,High,1,,2447.0
FIN-010,2027-01-04,In Progress,47.4,False,18.0,2027-01-25,Design/Technical Issue,High,1,,4979.0
FIN-010,2027-01-11,In Progress,72.0,False,18.0,2027-01-25,Design/Technical Issue,High,1,,7563.0
FIN-010,2027-01-18,Cancelled,72.0,False,18.0,2027-01-25,Design/Technical Issue,High,2,,7563.0
FIN-010,2027-01-25,Cancelled,72.0,False,18.0,2027-01-25,Design/Technical Issue,High,1,,7563.0
FIN-010,2027-02-01,Cancelled,72.0,False,18.0,2027-01-25,Design/Technical Issue,High,3,,7563.0
FIN-010,2027-02-08,Cancelled,72.0,False,18.0,2027-01-25,Design/Technical Issue,High,2,,7563.0
FIN-010,2027-02-15,Cancelled,72.0,False,18.0,2027-01-25,Design/Technical Issue,High,0,,7563.0
FIN-010,2027-02-22,Cancelled,72.0,False,18.0,2027-01-25,Design/Technical Issue,High,3,,7563.0
FIN-011,2026-12-07,Not Started,0.0,False,0.0,2027-01-04,,Low,0,,0.0
FIN-011,2026-12-14,Not Started,0.0,False,0.0,2027-01-04,,Low,2,,0.0
FIN-011,2026-12-21,Not Started,0.0,False,0.0,2027-01-04,,Low,1,,0.0
FIN-011,2026-12-28,In Progress,26.6,False,0.0,2027-01-02,,Low,0,,2374.0
FIN-011,2027-01-04,Completed,100.0,False,0.0,2027-01-03,,Low,0,2027-01-03,8924.0
FIN-011,2027-01-11,Completed,100.0,False,0.0,2027-01-03,,Low,1,2027-01-03,8924.0
FIN-011,2027-01-18,Completed,100.0,False,0.0,2027-01-03,,Low,0,2027-01-03,8924.0
FIN-011,2027-01-25,Completed,100.0,False,0.0,2027-01-03,,Low,2,2027-01-03,8924.0
FIN-011,2027-02-01,Completed,100.0,False,0.0,2027-01-03,,Low,0,2027-01-03,8924.0
FIN-011,2027-02-08,Completed,100.0,False,0.0,2027-01-03,,Low,1,2027-01-03,8924.0
FIN-011,2027-02-15,Completed,100.0,False,0.0,2027-01-03,,Low,0,2027-01-03,8924.0
FIN-011,2027-02-22,Completed,100.0,False,0.0,2027-01-03,,Low,0,2027-01-03,8924.0
FIN-012,2026-12-07,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
FIN-012,2026-12-14,Not Started,0.0,False,0.0,2027-01-15,,Low,1,,0.0
FIN-012,2026-12-21,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
FIN-012,2026-12-28,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
FIN-012,2027-01-04,Not Started,0.0,False,0.0,2027-01-15,,Low,1,,0.0
FIN-012,2027-01-11,In Progress,56.7,False,0.0,2027-01-15,,Low,0,,7130.0
FIN-012,2027-01-18,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,12575.0
FIN-012,2027-01-25,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,12575.0
FIN-012,2027-02-01,Completed,100.0,False,0.0,2027-01-12,,Low,1,2027-01-12,12575.0
FIN-012,2027-02-08,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,12575.0
FIN-012,2027-02-15,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,12575.0
FIN-012,2027-02-22,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,12575.0
FIN-013,2026-12-07,Not Started,0.0,False,0.0,2027-01-18,,Low,1,,0.0
FIN-013,2026-12-14,Not Started,0.0,False,0.0,2027-01-18,,Low,0,,0.0
FIN-013,2026-12-21,Not Started,0.0,False,0.0,2027-01-18,,Low,0,,0.0
FIN-013,2026-12-28,Not Started,0.0,False,0.0,2027-01-18,,Low,0,,0.0
FIN-013,2027-01-04,Not Started,0.0,False,0.0,2027-01-18,,Low,0,,0.0
FIN-013,2027-01-11,In Progress,6.7,False,8.0,2027-01-26,Design/Technical Issue,High,0,,467.0
FIN-013,2027-01-18,In Progress,54.0,False,8.0,2027-01-26,Design/Technical Issue,High,0,,3761.0
FIN-013,2027-01-25,In Progress,96.9,False,8.0,2027-01-26,Design/Technical Issue,High,0,,6748.0
FIN-013,2027-02-01,Completed,100.0,False,9.0,2027-01-27,Design/Technical Issue,High,3,2027-01-27,6964.0
FIN-013,2027-02-08,Completed,100.0,False,9.0,2027-01-27,Design/Technical Issue,High,0,2027-01-27,6964.0
FIN-013,2027-02-15,Completed,100.0,False,9.0,2027-01-27,Design/Technical Issue,High,4,2027-01-27,6964.0
FIN-013,2027-02-22,Completed,100.0,False,9.0,2027-01-27,Design/Technical Issue,High,0,2027-01-27,6964.0
FIN-014,2026-12-07,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
FIN-014,2026-12-14,Not Started,0.0,False,0.0,2027-01-06,,Low,1,,0.0
FIN-014,2026-12-21,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
FIN-014,2026-12-28,Not Started,0.0,False,0.0,2027-01-06,,Low,1,,0.0
FIN-014,2027-01-04,In Progress,56.9,False,0.0,2027-01-06,,Low,0,,3327.0
FIN-014,2027-01-11,Completed,100.0,False,4.0,2027-01-10,Resource Shortage,Medium,0,2027-01-10,5848.0
FIN-014,2027-01-18,Completed,100.0,False,4.0,2027-01-10,Resource Shortage,Medium,1,2027-01-10,5848.0
FIN-014,2027-01-25,Completed,100.0,False,4.0,2027-01-10,Resource Shortage,Medium,0,2027-01-10,5848.0
FIN-014,2027-02-01,Completed,100.0,False,4.0,2027-01-10,Resource Shortage,Medium,0,2027-01-10,5848.0
FIN-014,2027-02-08,Completed,100.0,False,4.0,2027-01-10,Resource Shortage,Medium,1,2027-01-10,5848.0
FIN-014,2027-02-15,Completed,100.0,False,4.0,2027-01-10,Resource Shortage,Medium,2,2027-01-10,5848.0
FIN-014,2027-02-22,Completed,100.0,False,4.0,2027-01-10,Resource Shortage,Medium,1,2027-01-10,5848.0
FIN-015,2026-12-07,Not Started,0.0,False,0.0,2026-12-25,,Low,0,,0.0
FIN-015,2026-12-14,Not Started,0.0,False,0.0,2026-12-25,,Low,0,,0.0
FIN-015,2026-12-21,In Progress,47.6,False,1.0,2026-12-26,Design/Technical Issue,Medium,3,,5324.0
FIN-015,2026-12-28,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,1,2026-12-28,11184.0
FIN-015,2027-01-04,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,1,2026-12-28,11184.0
FIN-015,2027-01-11,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,2,2026-12-28,11184.0
FIN-015,2027-01-18,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,1,2026-12-28,11184.0
FIN-015,2027-01-25,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,1,2026-12-28,11184.0
FIN-015,2027-02-01,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,2,2026-12-28,11184.0
FIN-015,2027-02-08,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,1,2026-12-28,11184.0
FIN-015,2027-02-15,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,1,2026-12-28,11184.0
FIN-015,2027-02-22,Completed,100.0,False,3.0,2026-12-28,Design/Technical Issue,Medium,2,2026-12-28,11184.0
FIN-016,2026-12-07,Not Started,0.0,False,0.0,2026-12-30,,Low,0,,0.0
FIN-016,2026-12-14,Not Started,0.0,False,0.0,2026-12-30,,Low,1,,0.0
FIN-016,2026-12-21,Not Started,0.0,False,0.0,2026-12-30,,Low,0,,0.0
FIN-016,2026-12-28,In Progress,86.9,False,0.0,2026-12-29,,Low,1,,28135.0
FIN-016,2027-01-04,Completed,100.0,False,0.0,2026-12-29,,Low,2,2026-12-29,32376.0
FIN-016,2027-01-11,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,32376.0
FIN-016,2027-01-18,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,32376.0
FIN-016,2027-01-25,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,32376.0
FIN-016,2027-02-01,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,32376.0
FIN-016,2027-02-08,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,32376.0
FIN-016,2027-02-15,Completed,100.0,False,0.0,2026-12-29,,Low,1,2026-12-29,32376.0
FIN-016,2027-02-22,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,32376.0
FIN-017,2026-12-07,Not Started,0.0,False,0.0,2026-12-29,,Low,0,,0.0
FIN-017,2026-12-14,Not Started,0.0,False,0.0,2026-12-29,,Low,0,,0.0
FIN-017,2026-12-21,Not Started,0.0,False,0.0,2026-12-29,,Low,0,,0.0
FIN-017,2026-12-28,In Progress,88.4,False,0.0,2026-12-29,,Low,0,,6266.0
FIN-017,2027-01-04,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,0,2026-12-31,7089.0
FIN-017,2027-01-11,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,1,2026-12-31,7089.0
FIN-017,2027-01-18,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,0,2026-12-31,7089.0
FIN-017,2027-01-25,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,0,2026-12-31,7089.0
FIN-017,2027-02-01,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,0,2026-12-31,7089.0
FIN-017,2027-02-08,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,1,2026-12-31,7089.0
FIN-017,2027-02-15,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,2,2026-12-31,7089.0
FIN-017,2027-02-22,Completed,100.0,False,2.0,2026-12-31,Design/Technical Issue,Medium,2,2026-12-31,7089.0
FIN-018,2026-12-07,Not Started,0.0,False,0.0,2027-01-09,,Low,1,,0.0
FIN-018,2026-12-14,Not Started,0.0,False,0.0,2027-01-09,,Low,0,,0.0
FIN-018,2026-12-21,Not Started,0.0,False,0.0,2027-01-09,,Low,0,,0.0
FIN-018,2026-12-28,Not Started,0.0,False,0.0,2027-01-09,,Low,1,,0.0
FIN-018,2027-01-04,In Progress,0.0,False,4.0,2027-01-13,Resource Shortage,Medium,0,,0.0
FIN-018,2027-01-11,In Progress,86.6,False,4.0,2027-01-13,Resource Shortage,Medium,1,,11456.0
FIN-018,2027-01-18,Completed,100.0,False,3.0,2027-01-12,Resource Shortage,Medium,1,2027-01-12,13228.0
FIN-018,2027-01-25,Completed,100.0,False,3.0,2027-01-12,Resource Shortage,Medium,1,2027-01-12,13228.0
FIN-018,2027-02-01,Completed,100.0,False,3.0,2027-01-12,Resource Shortage,Medium,0,2027-01-12,13228.0
FIN-018,2027-02-08,Completed,100.0,False,3.0,2027-01-12,Resource Shortage,Medium,3,2027-01-12,13228.0
FIN-018,2027-02-15,Completed,100.0,False,3.0,2027-01-12,Resource Shortage,Medium,0,2027-01-12,13228.0
FIN-018,2027-02-22,Completed,100.0,False,3.0,2027-01-12,Resource Shortage,Medium,0,2027-01-12,13228.0
FIN-019,2026-12-07,Not Started,0.0,False,0.0,2026-12-21,,Low,0,,0.0
FIN-019,2026-12-14,In Progress,0.0,False,0.0,2026-12-21,,Low,0,,0.0
FIN-019,2026-12-21,In Progress,99.0,False,0.0,2026-12-21,,Low,0,,4673.0
FIN-019,2026-12-28,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,1,2026-12-25,4721.0
FIN-019,2027-01-04,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,0,2026-12-25,4721.0
FIN-019,2027-01-11,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,0,2026-12-25,4721.0
FIN-019,2027-01-18,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,0,2026-12-25,4721.0
FIN-019,2027-01-25,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,2,2026-12-25,4721.0
FIN-019,2027-02-01,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,0,2026-12-25,4721.0
FIN-019,2027-02-08,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,1,2026-12-25,4721.0
FIN-019,2027-02-15,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,0,2026-12-25,4721.0
FIN-019,2027-02-22,Completed,100.0,False,4.0,2026-12-25,Scope Change,Medium,1,2026-12-25,4721.0
FIN-020,2026-12-07,Not Started,0.0,False,0.0,2026-12-29,,Low,0,,0.0
FIN-020,2026-12-14,Not Started,0.0,False,0.0,2026-12-29,,Low,0,,0.0
FIN-020,2026-12-21,In Progress,15.4,False,7.0,2027-01-05,Resource Shortage,Medium,0,,737.0
FIN-020,2026-12-28,In Progress,64.2,False,7.0,2027-01-05,Resource Shortage,Medium,1,,3074.0
FIN-020,2027-01-04,In Progress,99.1,False,7.0,2027-01-05,Resource Shortage,Medium,2,,4745.0
FIN-020,2027-01-11,Completed,100.0,False,12.0,2027-01-10,Resource Shortage,High,4,2027-01-10,4788.0
FIN-020,2027-01-18,Completed,100.0,False,12.0,2027-01-10,Resource Shortage,High,4,2027-01-10,4788.0
FIN-020,2027-01-25,Completed,100.0,False,12.0,2027-01-10,Resource Shortage,High,2,2027-01-10,4788.0
FIN-020,2027-02-01,Completed,100.0,False,12.0,2027-01-10,Resource Shortage,High,1,2027-01-10,4788.0
FIN-020,2027-02-08,Completed,100.0,False,12.0,2027-01-10,Resource Shortage,High,1,2027-01-10,4788.0
FIN-020,2027-02-15,Completed,100.0,False,12.0,2027-01-10,Resource Shortage,High,2,2027-01-10,4788.0
FIN-020,2027-02-22,Completed,100.0,False,12.0,2027-01-10,Resource Shortage,High,3,2027-01-10,4788.0
FIN-021,2026-12-07,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FIN-021,2026-12-14,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FIN-021,2026-12-21,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FIN-021,2026-12-28,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FIN-021,2027-01-04,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FIN-021,2027-01-11,In Progress,98.9,False,0.0,2027-01-11,,Low,0,,25015.0
FIN-021,2027-01-18,Completed,100.0,False,3.0,2027-01-14,Resource Shortage,Medium,2,2027-01-14,25293.0
FIN-021,2027-01-25,Completed,100.0,False,3.0,2027-01-14,Resource Shortage,Medium,0,2027-01-14,25293.0
FIN-021,2027-02-01,Completed,100.0,False,3.0,2027-01-14,Resource Shortage,Medium,1,2027-01-14,25293.0
FIN-021,2027-02-08,Completed,100.0,False,3.0,2027-01-14,Resource Shortage,Medium,1,2027-01-14,25293.0
FIN-021,2027-02-15,Completed,100.0,False,3.0,2027-01-14,Resource Shortage,Medium,1,2027-01-14,25293.0
FIN-021,2027-02-22,Completed,100.0,False,3.0,2027-01-14,Resource Shortage,Medium,1,2027-01-14,25293.0
FIN-022,2026-12-07,Not Started,0.0,False,0.0,2027-01-29,,Low,0,,0.0
FIN-022,2026-12-14,Not Started,0.0,False,0.0,2027-01-29,,Low,0,,0.0
FIN-022,2026-12-21,Not Started,0.0,False,0.0,2027-01-29,,Low,1,,0.0
FIN-022,2026-12-28,Not Started,0.0,False,0.0,2027-01-29,,Low,0,,0.0
FIN-022,2027-01-04,Not Started,0.0,False,0.0,2027-01-29,,Low,0,,0.0
FIN-022,2027-01-11,Not Started,0.0,False,0.0,2027-01-29,,Low,0,,0.0
FIN-022,2027-01-18,Not Started,0.0,False,0.0,2027-01-29,,Low,1,,0.0
FIN-022,2027-01-25,In Progress,56.8,False,0.0,2027-01-29,,Low,0,,3342.0
FIN-022,2027-02-01,Completed,100.0,False,0.0,2027-01-28,,Low,1,2027-01-28,5883.0
FIN-022,2027-02-08,Completed,100.0,False,0.0,2027-01-28,,Low,1,2027-01-28,5883.0
FIN-022,2027-02-15,Completed,100.0,False,0.0,2027-01-28,,Low,0,2027-01-28,5883.0
FIN-022,2027-02-22,Completed,100.0,False,0.0,2027-01-28,,Low,0,2027-01-28,5883.0
FIN-023,2026-12-07,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-023,2026-12-14,Not Started,0.0,False,0.0,2027-02-06,,Low,2,,0.0
FIN-023,2026-12-21,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-023,2026-12-28,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-023,2027-01-04,Not Started,0.0,False,0.0,2027-02-06,,Low,1,,0.0
FIN-023,2027-01-11,Not Started,0.0,False,0.0,2027-02-06,,Low,1,,0.0
FIN-023,2027-01-18,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-023,2027-01-25,In Progress,0.0,False,27.0,2027-03-05,Resource Shortage,High,2,,0.0
FIN-023,2027-02-01,On Hold,45.8,True,27.0,2027-03-05,Resource Shortage,Critical,3,,2800.0
FIN-023,2027-02-08,On Hold,45.8,True,27.0,2027-03-05,Resource Shortage,Critical,5,,2800.0
FIN-023,2027-02-15,On Hold,45.8,True,27.0,2027-03-05,Resource Shortage,Critical,1,,2800.0
FIN-023,2027-02-22,On Hold,45.8,True,27.0,2027-03-05,Resource Shortage,Critical,2,,2800.0
FIN-024,2026-12-07,Not Started,0.0,False,0.0,2027-02-11,,Low,1,,0.0
FIN-024,2026-12-14,Not Started,0.0,False,0.0,2027-02-11,,Low,0,,0.0
FIN-024,2026-12-21,Not Started,0.0,False,0.0,2027-02-11,,Low,0,,0.0
FIN-024,2026-12-28,Not Started,0.0,False,0.0,2027-02-11,,Low,0,,0.0
FIN-024,2027-01-04,Not Started,0.0,False,0.0,2027-02-11,,Low,1,,0.0
FIN-024,2027-01-11,Not Started,0.0,False,0.0,2027-02-11,,Low,1,,0.0
FIN-024,2027-01-18,Not Started,0.0,False,0.0,2027-02-11,,Low,0,,0.0
FIN-024,2027-01-25,Not Started,0.0,False,0.0,2027-02-11,,Low,0,,0.0
FIN-024,2027-02-01,Not Started,0.0,False,0.0,2027-02-11,,Low,0,,0.0
FIN-024,2027-02-08,In Progress,60.8,False,0.0,2027-02-10,,Low,1,,11959.0
FIN-024,2027-02-15,Completed,100.0,False,1.0,2027-02-12,Resource Shortage,Medium,0,2027-02-12,19670.0
FIN-024,2027-02-22,Completed,100.0,False,1.0,2027-02-12,Resource Shortage,Medium,0,2027-02-12,19670.0
FIN-025,2026-12-07,Not Started,0.0,False,0.0,2027-01-20,,Low,1,,0.0
FIN-025,2026-12-14,Not Started,0.0,False,0.0,2027-01-20,,Low,0,,0.0
FIN-025,2026-12-21,Not Started,0.0,False,0.0,2027-01-20,,Low,0,,0.0
FIN-025,2026-12-28,Not Started,0.0,False,0.0,2027-01-20,,Low,0,,0.0
FIN-025,2027-01-04,Not Started,0.0,False,0.0,2027-01-20,,Low,1,,0.0
FIN-025,2027-01-11,Not Started,0.0,False,0.0,2027-01-20,,Low,0,,0.0
FIN-025,2027-01-18,In Progress,73.7,False,0.0,2027-01-19,,Low,0,,15885.0
FIN-025,2027-01-25,Completed,100.0,False,0.0,2027-01-19,,Low,0,2027-01-19,21553.0
FIN-025,2027-02-01,Completed,100.0,False,0.0,2027-01-19,,Low,0,2027-01-19,21553.0
FIN-025,2027-02-08,Completed,100.0,False,0.0,2027-01-19,,Low,0,2027-01-19,21553.0
FIN-025,2027-02-15,Completed,100.0,False,0.0,2027-01-19,,Low,0,2027-01-19,21553.0
FIN-025,2027-02-22,Completed,100.0,False,0.0,2027-01-19,,Low,0,2027-01-19,21553.0
FIN-026,2026-12-07,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-026,2026-12-14,Not Started,0.0,False,0.0,2027-02-06,,Low,1,,0.0
FIN-026,2026-12-21,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-026,2026-12-28,Not Started,0.0,False,0.0,2027-02-06,,Low,1,,0.0
FIN-026,2027-01-04,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-026,2027-01-11,Not Started,0.0,False,0.0,2027-02-06,,Low,1,,0.0
FIN-026,2027-01-18,Not Started,0.0,False,0.0,2027-02-06,,Low,0,,0.0
FIN-026,2027-01-25,Not Started,0.0,False,0.0,2027-02-06,,Low,1,,0.0
FIN-026,2027-02-01,Not Started,0.0,False,0.0,2027-02-06,,Low,1,,0.0
FIN-026,2027-02-08,Completed,100.0,False,0.0,2027-02-04,,Low,0,2027-02-04,9650.0
FIN-026,2027-02-15,Completed,100.0,False,0.0,2027-02-04,,Low,1,2027-02-04,9650.0
FIN-026,2027-02-22,Completed,100.0,False,0.0,2027-02-04,,Low,0,2027-02-04,9650.0
